gene,TARDBP,HNRNPR,ID3,PNRC2,ZNF593,LIN28A,HDAC1,ZNF326,CRABP2,NR5A2,KDM5B,ARID4B,MYCN,DNMT3A,CEBPZ,ZFP36L2,TCF7L1,EIF5B,NIFK,HES6,TADA3,CTNNB1,SKIL,FXR1,SOX2,ETV5,YTHDC1,JADE1,NAA15,HMGB2,IRX2,CENPK,PTTG1,PRPF4B,JARID2,TRIM27,POU5F1,PHF3,HMGN3,CITED2,MPLKIP,MCM7,DNAJC2,TRIM24,ZNF398,NONO,ZIC3,SOX3,MCM4,TCEA1,CHD7,PRDM14,RUNX1T1,MYC,MAF1,FOXH1,GTF3C5,NAP1L4,HTATIP2,DDB2,RSF1,ZNF22,JMJD1C,PDLIM1,MKI67,UTF1,VENTX,NANOG,GTF3A,TSC22D1,ZIC2,SALL2,MIS18BP1,CHURC1,ZFP36L1,SNW1,PAPOLA,RAD51,ZSCAN10,PLK1,MAZ,SOX15,ZNHIT3,MED1,ETV4,UBTF,KAT7,TRIM25,TGIF1,ZNF24,RBCK1,ID1,TOP1,SALL4,TCF3,CHAF1A,DNMT1,ILF3,NR2F6,ZNF90,ZNF649,PAXBP1,ETS2
PRDM14,0.005017831270555689,-0.08243581155952776,-0.08988266235923671,-0.020722751948855728,0.03757842499116399,0.07926506512279735,-0.011284284602273811,-0.00504563996392028,0.08360732008918052,0.011022579506913575,-0.0003570612378303404,0.008281574229697183,0.023215559985435008,0.040022167344264885,0.06544645381469949,0.08901674222910787,-0.01733205558163215,-0.0054580607780296345,0.024527414489161424,-0.010355902970062418,-0.009183261396900644,-0.07317189956491839,0.0334388753256129,5.0472079741139494e-05,0.08139715466294399,-0.018227493420372776,0.004539820746976273,0.0647532538636519,0.019237625597830613,-0.08731531679010103,0.03290100492314012,-0.0024967454830762317,-0.0032567872805260296,-0.014825908459461322,0.16101581240870308,0.02592408794640549,0.0032927267870397786,-0.020851396887584302,0.010913104610752952,0.029075566919841186,-0.00432585451675224,0.02043142596730929,0.04034466434617612,0.01568487003396631,0.019430461491577015,-0.02500582269761592,0.012308724156175689,0.017037292598003323,0.01925867051516529,0.01613620237318367,-0.06496395093135758,0.0,0.12212038510176677,0.08285946753375459,-0.009936784862635772,0.11540980675169535,-0.0026780435190020893,-0.027024747339186576,0.006588970286862823,-0.002413953993367495,-0.00921712113062627,0.01237252847255877,0.004121734990311187,0.1546701836675774,-0.027980424081302177,0.2296337869186957,0.027232318039216292,0.07147029330569518,0.021689778035558223,-0.027427145198739844,-0.04300902995420342,-0.007530176322021579,0.01573624547847054,0.0020451344890928193,-0.03068612526727133,-0.013484478641412416,-0.005741060285054682,0.007242122726956394,0.05694834926416103,0.012192650328784136,0.02262894968062067,0.07966049001355568,-0.0036551912055889325,0.01587762153148698,0.09845224837223608,-0.004987104574822732,0.01295521370948368,0.014755045034805158,-0.08640458566125088,-0.03611572782563813,-0.028202336689752604,0.2483633316712776,-0.033897505386836405,0.023099184504661464,0.016875657181466473,0.008353328257159502,0.006999857316753045,-0.021211897281896774,-0.006682620563640448,0.015322424249855202,0.021604691774496143,-0.00020550695570103276,0.008103884377422956
RUNX1T1,0.004282507571777912,-0.026406269325326498,-0.11043353230504448,-0.01930348058514735,0.02289137153141298,0.061228167190560984,0.00743629222284229,0.018642231526482887,0.05933450915122198,-0.00010269857332844104,-0.010112154845634921,0.0011057621501289628,0.014693705162003823,0.024096539342342942,0.058139124597569,0.045806935992686544,-0.017100635950063985,-0.0052267869916012445,0.020795478438903253,-0.024996280767595004,-0.006097718926485875,-0.046283848294372855,0.017040206446985114,-0.011250176931953083,0.05960766759099934,0.002961544352855535,-0.005871066670546144,0.04018719608244833,0.01362142273018649,-0.07261126266104558,0.029894092537149836,-0.018697862495520755,-0.00970340165289483,-0.013124642518232806,0.10942016414834625,0.023116024248566285,0.0039009700116114246,-0.019125951475815858,-0.005589023563986373,0.013096150307923354,-0.006097891049311917,0.020757277077612865,0.014295291834198068,-0.018538064890547823,0.020521407441636604,-0.007931432620469869,0.009464128350016896,0.010790431815549227,0.0007124423437379563,0.0054527330814450525,-0.09573222680347745,0.06356328817971735,0.0,0.06825843690445751,-0.012032390307755865,0.08437850014052167,-0.004828892914499557,-0.023640589258820868,0.00011266825250016798,0.016173294919727237,0.0029822428852599113,-0.015453004962302933,-0.0020316651098879926,0.09826203041722567,-0.01774209857806921,0.20528003252464525,0.028020815376221093,0.048659819232904036,0.011383590294781736,-1.6092317457864064e-05,-0.050247759000499215,-0.018659348738121303,-0.018946712186762513,-0.0024325634925832663,-0.060396067673266884,-0.01211408946826579,-0.017525138606609213,0.004676105529095408,0.018058186070921238,0.0043488847241398764,0.01015431477792002,0.06788745713840735,-0.00971651474158109,-0.008106258173242781,0.051225853708973736,-0.012282147093389116,-0.010861386118489904,0.018193483750661325,-0.07758091993166595,-0.026275518430776235,-0.020332914748587026,0.16111527159028685,-0.026858638731912205,0.01141337650984506,0.016147479649713734,0.011119735476826164,0.012744460716085497,-0.016990714554610358,-0.0036511347323309675,0.00669479771316382,0.01646067142067583,0.0062460508722119255,-0.008361310354371116
MYC,-0.0007377317662097,-0.013182077414766898,-0.0004950755140854435,0.009588417965459646,0.030117061014294694,0.007160882624597962,-0.001749752123809897,0.012967835651931686,-0.013016206310836002,-0.00015271169911390453,-0.03448084781908145,-0.02475833806694451,0.007783299956597798,-0.0033015929176178015,0.03419779440573626,-0.0001813314291126234,-0.015181198465163043,0.0025314401849958327,0.035281217882460775,0.02584835647575315,-0.0018236154841412928,-0.013604857021945188,-0.02551050600965998,0.022137359775989594,-0.007858978618245305,-0.00936672380300421,0.004195555876562891,-0.01570683631460924,-0.0004679088399188478,-0.0016634262647466601,0.007108498647462274,0.0015475407384034857,0.011254454405890391,-0.004787542228359777,-0.016130582439539423,0.012782093888860015,-0.04271599205643356,0.005217613638244539,-0.017149236585681127,-0.01742393802489974,-0.000281512503856493,0.027182752585244902,0.027383201487796518,-0.001538317457030949,-0.008232164620142767,0.0015563630526263294,-0.0031789820247798244,-0.006408367987778329,0.020371467702185446,0.01160314260391918,0.0023078753297136657,-0.022679610687063118,-0.008306518011958397,0.0,0.014806069395136836,0.021863202653304263,0.018391594283530106,0.007850267174925915,-0.00654790756329181,-0.020555650186837558,-0.020909012775606216,-0.00014787238569876786,-0.01847204932620565,-0.006235957772738347,0.005076879971432462,0.017537263756844026,0.006510266248848725,-0.014060048409956886,0.01713889503890239,0.002898743545550974,-0.0069670645876928824,-0.009444015673440241,0.015314518827581319,0.00791425755391417,-0.028877862689205825,0.008506629461012199,0.009667258923223506,-0.004323864530130757,-0.011542326344845127,0.022329171765364513,0.013528533721118166,-0.006351345264011854,-0.008366871414569288,0.014679535192927974,0.002523575768634507,0.004899250615008857,0.0009821633788739796,0.00013545410783136276,-0.0169993020409971,-0.0114430268290673,0.0033529532759226793,-0.03169090700148655,0.01687378513227561,-0.0030796356008935253,-0.0004109011634316056,-0.01391720481207489,-0.012068484406291994,-0.0031344822608114034,0.007995137152251995,-0.009796247704432255,-0.004920660157487831,0.00905161087651697,-0.006731651609038882
MAF1,0.00013820120055226987,3.4366496958664517e-05,0.003101778137596556,0.0006947290300615926,-0.000574941180014922,0.0012938775575420274,-0.0011211863931292999,-2.9116545639981755e-05,-0.0023378773714490984,-0.00017181705975639978,-0.0010457385221787757,-0.0005741055929717012,-0.00045450314283409984,-0.0009878747192714771,0.0005425552737841196,-0.0026120288508069134,-0.00015828210313889658,6.536740615574723e-05,0.0002665603273312054,0.0015472654178718505,-0.00022066297939311717,0.000642577052999834,-0.0006669307670531166,0.0011025850915371222,-0.0029789886475442445,-0.000980061394015324,-0.0004012069648494913,0.0005487126570829301,-0.0008723414468088366,0.0017111649987348557,-0.00039876582408164866,-0.0005763907586845657,0.002244530647374741,-0.0006017443528381213,-0.0022498719264626476,-0.0012316142475535463,-0.000327638041581122,-0.00045436103330280417,0.0004829489558975597,-0.0018681133450599234,-0.0004013648882692763,0.0006310121966764376,-0.00018299110522857547,0.001270176284995014,0.00015181953662491378,-0.0003195590038836881,-0.0002590202547991098,0.0009810677141015875,0.00022836165220543083,0.0019165577957825145,0.0028853859899410795,0.0027694474588318267,-0.0015471362919324831,-0.001328434517320492,0.0,-7.608691073413547e-06,0.0011247407617388746,0.0002983394129948682,-0.0002802088677319649,-0.0009361056713320795,0.0007156998339465431,0.0006558270899849647,-0.00022454060728638192,-0.004158569928901997,0.0009524663144415612,-0.003175505985954031,-0.0006747818959749321,0.0023171210791247446,-2.692196896874792e-05,-0.000628880731240247,0.0023380548928545273,0.0011660122950880893,0.0006036200236749987,-6.589870345028989e-05,0.0013713471117035548,0.0003278057821894045,0.00032388537210263526,0.00048394946071579197,0.0003445048041043282,0.0004694806642869696,-3.955794419443693e-05,-0.0011131562124414185,-0.0001604275322101217,0.0003668851000271198,0.0013193853974783917,0.0008516315766822652,0.001111583513078555,-0.00013610057364826818,0.00030818343194047646,0.000282999237642172,0.001058298654202301,-0.002502470467664707,0.0014244906655516629,-0.0005813353401566778,-0.0008359126155200794,-0.0004659975813849471,0.00014505821233058665,0.000585667926926478,0.001249023967157789,-0.00017694657703018084,0.0009060339174196956,-0.0003025861829006969,0.001166614166800538
FOXH1,0.0015458797024008506,-0.006345525689111137,-0.04175321523383539,-0.0029213618350315104,0.0059518468014300744,0.007401388855274933,-0.0026975822433024893,-0.0005043988023864594,-0.019409001416596672,0.0018028932078084704,-0.0032778587909261967,-0.0020675689287506936,0.007584777860044781,0.005931028282252058,0.016692456266169133,0.0126795733009298,0.00023729048718799177,0.0024261740433551386,0.013299583208460876,0.0009889962450226422,-0.006784643111365,-0.02125367100543028,0.0029587509916518128,0.0032027173658542496,0.017710665176189182,-0.004632176255023004,0.0015802594357695848,0.02134279327132983,0.0043775261156034076,-0.013489436448731814,0.007878037690914773,-0.002954500179841238,0.002913669733019754,-0.003708664198722574,0.03729612057704324,0.0036867637854068307,-0.011272467765656597,-0.005037464569585893,-0.012375850184898224,-0.036741534148208174,-0.0001429315537907622,0.006047219628115411,0.008222025687973564,0.00831696074398648,0.003559265025032304,-0.0057609639065861265,0.002476430013834567,-0.023222154525240565,0.006353379401434381,0.005768074616705022,-0.010426969528482512,0.0022866658923991873,0.006241319435735524,0.021488042245948344,-0.0003409230170480212,0.0,6.66393828136302e-05,0.0011884125304560626,0.0002376500993870473,0.0012914730045876087,0.0013311648562489035,1.3639839837324453e-06,0.0022669275015477362,0.018724410531036607,-0.010348172520140891,0.048867290733754114,0.0060214949648013365,0.018892479285277524,0.005738101156207756,-0.009224436335753145,0.0007343433975245239,-0.002462456321024932,0.0010168086733267476,0.00044581718323109267,-0.006578364945645243,0.0005187302155630917,-0.007584369025179687,0.001359967603651366,0.009758579658080673,0.0008920035501544398,0.0042897523240035445,0.00355420601629412,-0.0012050235525701489,0.002797225998245647,0.020456253334982792,0.0003617831173589872,0.005926776825458338,0.0019870888168675837,-0.004513747851535868,-0.006394171776739317,-0.002774624052986067,0.005992222898845146,-0.006863876772577039,0.006013866862929484,0.00018124348568515693,0.0032276478203267164,0.004187772574895897,-0.0007354660199001942,0.00939710698601437,0.0021391499964302516,0.007278371655787248,-0.0009266187958605081,0.0030024616629881107
GTF3C5,4.984426345964282e-05,-0.00016372433950494422,-0.00018098063039741192,0.00025406035303145933,0.0003324240983821803,-0.0001979804789122807,-0.00044624240423971355,8.637275981337405e-05,-0.001894426770796593,-9.19139364089642e-05,-0.0010694479543581544,-0.0005591088329165584,0.0003928635188976806,-0.0003241568578764013,0.0010997641527824337,-0.00017618745794871209,-0.0005991675335295802,0.00019214019258776552,0.0009865069860575792,0.000882715449140437,-0.000541812086508087,-0.000458607256714103,-0.0005198472836252776,0.000902371305538171,-0.0002050801680753633,-0.0008612240677794646,9.636755790100229e-05,0.0009555684242292645,-0.0004128817363853928,0.00035118072483435067,0.0005648967953010679,-0.00016072247134816235,0.0009908558130815048,-0.0005894790403570634,3.384807603485659e-06,-0.00021977739226732688,-0.002436954906861019,-0.0003014560443305214,-0.0008377357501019711,-0.002608851983065981,-0.00017677159289553447,0.0005295010992015957,0.0006040797959602426,0.0004628568944381871,-4.947227011415982e-05,-0.0005125992428063548,1.2926243958702499e-05,-0.0010573793605534669,0.000561572806559473,0.0008007044838342344,0.0006818420930227258,-0.00013643229450100054,-0.00011765365500833531,0.00039401706211419425,0.0009509985845948945,0.001923057561872881,0.0,0.00017269474174444165,-0.0001354501125046706,-0.0008009462724857882,-0.00016011629091283174,0.00014658241263906937,-0.00020612598469038195,-0.0021179576743062837,-0.00020201713150346163,-0.0006919278072177406,-0.00015753918297669486,0.0014809748027071496,0.0003586847601121496,-0.00024563253397563836,0.0010492149035938275,0.000480694570981132,0.0005275148243752835,9.161369593713125e-05,0.0006435628958196074,0.0004211607557258046,-0.00018717771361191133,0.0002598285693027045,0.00022675307007262197,0.00030140931990232527,0.00026800151825108866,-0.0005157771261453607,-6.144029134407486e-05,0.0005848954960927748,0.000761144735094091,0.00025854634332979153,0.0004609801135922999,-4.831465819493996e-05,0.0004388763062311026,-0.00012707287476213585,0.0003987141852757949,-0.0036029964209632337,0.0004455178371624719,0.0001800742339593267,-0.0002782803697374033,-0.0006368697805200408,0.00020650104354459392,0.0003508152952129346,0.0008328999292066273,-0.00018710359424788987,0.0005320769799968147,6.975276835811906e-06,0.0001938229684416595
NAP1L4,-8.42558785166013e-05,0.0029468955429468534,-0.00041317898592409653,0.0011201624094492857,-0.000892111292831878,-0.002191685381814562,6.602955962669209e-06,9.761212333062098e-06,-0.009029589504643226,6.042975638497004e-05,-0.0002592035050394415,-0.0008459057803110232,-0.0004708060768053921,-0.0011904798036563979,-0.0012121983247531025,-0.00386300807683784,0.0022136819874902956,0.0008127583371034118,0.0011326010202832339,0.0014998241955630754,-0.0001245832841159879,0.0007420949595911113,-0.0013177836774840694,0.0008307290473458892,-0.001809206581520547,0.0003549953770994167,0.00024173821037474822,-0.0009964850638362846,0.0001972922439445269,0.003182779031060896,-0.0016223833911547924,0.00020895528784805277,0.0008834828281334696,0.0008385743026844445,-0.00383731740120243,-0.0006197377913105909,0.001412063900391063,0.0011980809914203397,-0.0014186151788981752,-0.007451555875500873,0.0004281028646628867,0.00019238689459424694,-0.00043409332775198135,0.0020538671513796033,-0.0007303400211025457,0.000906880705952466,-0.0009714393754797142,-0.005206161721385187,0.0004391379921694289,0.0007899365468041573,0.003856724319708034,0.004730201332199835,-0.0011166235539933,-0.002376170778441547,0.0005301746362746866,-0.0014979034190701832,5.552945236489503e-05,0.0,-0.00038533115015193325,0.00036337242684203247,0.0005181906263688935,-1.269892606839237e-05,0.00038567127820886597,-0.0036912997908364483,0.000738464717503929,-0.006204882571655109,-0.00030952919464502244,-0.0014237697703069828,-9.356527204426142e-05,-0.0007953064600077373,0.002360967346677738,-0.0002165298914372284,-3.936601513126161e-05,0.000101816841492431,0.000224795503724482,0.0006758810942464118,0.00020017353662442764,-0.0006140863082857848,-0.0014235867370276018,0.0002864548937212527,-0.0004052886430444554,-0.004557894118649183,0.00012389353859145865,8.189014967774175e-05,-0.0017089681206792907,0.0008224278301043275,0.0013513749279194006,-0.0007140410618973766,0.004112626587584606,0.000975162496622668,0.0011408304796389059,-0.011804032547558796,0.001411198978911719,-0.0008316682824320382,-0.0011574141975337292,0.0005781886549342229,-0.0006322040740990762,0.0008543411992105561,0.001970169805421892,-0.0002907356758383355,-0.0002943354921921619,-0.0001273926287721414,0.0005840306542065435
HTATIP2,2.2759022357748367e-05,-0.00038205839169914594,-3.466498530139435e-05,-0.00021094890737802835,2.6827660236382658e-05,3.471815514681953e-05,-3.671250551542344e-05,-0.00018723270180460733,0.0009836541915471712,3.824068500433426e-05,0.0003073101999792593,0.0002001683850589229,8.060570045919915e-05,0.0002440393478860783,-0.00011635212195522194,0.0007287381914355841,-0.00012756275484417857,-7.979953085405195e-05,-0.00025888861927131574,-0.00026484387759677624,-5.362495437305171e-06,-0.0002004385658501363,0.0002710527131574729,-0.00018822943992207378,0.0004811242948091589,-3.887521398350287e-05,7.69326954155772e-07,0.00022736767023483342,1.622062623322563e-05,-0.0003789669542103817,0.0001484571365350691,2.8361990763330154e-05,-0.00023221522083121795,-1.943937634553552e-05,0.0007357497133479509,6.251911107083813e-05,-9.454583897545479e-05,-0.00015927530687001538,7.28340484795493e-05,0.0007422457377790783,-8.216710235635006e-06,-0.00017794013615623241,3.2873764929482097e-06,-0.00018108629554775858,8.316868094828248e-05,-0.00012738806063128592,8.353985685217201e-05,0.0003859427803876677,-6.502149012115392e-05,-0.000275195038062541,-0.00035212346418991825,-0.0011373165523038812,0.0007629214808471038,0.0003190892694194533,-0.00023016800116279487,0.0001901613369095468,-0.0001872829713104893,-0.0002682992503628064,0.0,2.8233205965150095e-06,-2.2208618773571073e-05,6.740979055864153e-05,3.527703988768039e-05,0.0006294307671324462,-0.0002545511991866587,0.0006334616497926616,-3.603949341932958e-06,0.00015520078356940587,-9.029151266986365e-06,-4.11049094096266e-06,-0.0002561899493190769,1.9460534767670508e-05,4.8219425667472984e-05,-1.1537292167094298e-05,0.00018269869020071133,-7.255275994870827e-05,-0.00010723328846505297,6.678226644877098e-05,0.00029944307177518566,-0.00018476794788797996,3.60950520088764e-05,0.00040914413825348864,4.580079494129979e-05,-4.684169414427667e-05,0.00018902818712804087,-8.863483232814673e-05,-0.00013577285287680774,4.004626041457328e-05,-0.00025375639559443997,-8.786318861871999e-05,-0.00018737009035095926,0.0014119316076747364,-0.00034819890236511473,0.0001788488042401443,0.00015489340668422977,1.2103625541426764e-05,0.0001302744328533561,-0.00010882590246177643,-0.0002354188430822988,8.559102300526433e-05,1.3422680444873803e-05,-6.427287263968305e-05,-5.815788785085442e-06
DDB2,-6.856609141993635e-05,0.0005905856347635276,-0.0020715842409731317,-0.0001652835421967534,-0.0005669859174205729,0.0014202683838289534,0.0007018157451021804,0.00036278347075412376,0.0006303635083655496,8.820828825707735e-05,0.0008273436813927597,0.0006584030776960677,-0.0005081633150280172,0.00029008112411186464,-0.00024566577574604347,-0.0007360564410847668,0.0011388908275694791,-5.140947687877801e-05,-0.0004599389448276473,-0.0010312164447385415,0.00043639036769557574,0.0002730445869284629,0.0008485866611098337,-0.0008903970373256052,3.0490324008216058e-05,0.001136156202532014,-0.00011873056640632075,-0.00019725039360486856,0.0007844951121513329,-0.0007739311720366445,-0.0006019423425269607,-0.00010027463857499975,-0.0006936177478960191,0.0004841191299742497,0.0010336611556166133,0.00023868623020027437,0.0036686220730936087,0.0003853862986877521,0.001203207315392309,0.0012467448337710656,0.0001470130453967285,-0.00020782248876533263,-0.0006767123422217901,0.0003225986479743394,0.000279083610252656,0.0005443237734787518,0.00030620507715325545,0.00022770341544493366,-0.0005979411250259516,0.00011733596065958166,-0.0013047593693880685,0.003060734883988118,-0.0016044581644894728,-6.581764221235939e-05,-0.000814676294309217,-0.0010053166237958529,-0.0007711431129798734,6.769090266798015e-05,-2.9330655627359493e-05,0.0,0.0006672743694822759,-0.0004534833904225894,0.000596582864882997,0.00347587771564871,0.0004935465804455251,0.0033909372500101334,0.0006740312155773721,-0.0009100748788153001,-0.00041449634802051007,-0.00013536454359223916,-0.0008480833311119428,-0.000610981775955487,-0.0011466661867145294,-0.0002235655530693039,-0.0015507642635626806,-0.0007290047047039861,0.00017204842021397964,-0.0003336337880333892,-0.00018535227645647976,-3.095231746142588e-05,-0.00042725353870673997,0.0010141868585640268,-7.963803948853017e-06,-0.0005844662427430677,0.000166612383761416,-0.00033408885329047535,0.00011029985717323466,0.00020159222582010852,-0.0008810461300466522,7.965504627145296e-05,-0.00040715054546126947,0.005050942529162066,-0.000365839201364469,-0.0003147913582702351,6.136504000201878e-05,0.0012041826041587526,-0.00020032476071707932,-0.00029319103545905967,-0.0004532486407248367,0.00039510909825187895,-0.00012148011221519679,8.221239139997015e-05,-2.7473707034648035e-05
RSF1,0.0001509778585092737,0.0005951240116948845,0.0013892998283921586,0.0003118284699342579,-0.0014907370175337219,0.00242507605505664,-0.0006815974676663404,-5.8743066504195525e-05,-0.0015101457928855884,-6.246759782825288e-05,0.0003965137491600858,0.0003408321357334789,-0.0009698658954735524,-0.0006050456738553945,-0.00038005254767475025,-0.0030035297724748666,0.0010191633816952705,-3.235290001221858e-05,-0.0008261969352634976,0.00025754892510189415,0.00018414220636608428,0.0007940742286924933,0.00044889562719915545,-9.300283351210099e-05,-0.00275404658155377,9.913399755995047e-05,-0.0006880263897255294,0.0006643850455137406,-0.00024252686047106966,0.0009739024156851531,-0.0010854419325139369,-0.0008134967241931647,0.0014516604667535772,-4.9121015129181354e-05,-0.0008381744600976664,-0.001261028469130691,0.0034360685110309203,-0.00036363566474741354,0.0016342880809174815,-0.000667300184936898,-0.00024247263736233864,-3.542934908318603e-07,-0.0012822504400120715,0.001520780494407683,0.0005938194525824206,0.00010083023062740194,-9.362874581360767e-05,0.001207090674284474,-0.000581217319822208,0.0016529741501010386,0.001767684118916263,0.0057279950495411165,-0.002732695659572915,-0.0014549137979685631,0.0009293063132645564,-0.0010608352380255526,-1.443900215261277e-05,0.00018730550965634615,-0.0001266268386551753,0.0006398845374842459,0.0,0.0003699287300489652,0.0004994513625544216,-0.00113022537153089,0.0011070079354852866,-0.0002576139665816135,-0.00024559040359001835,0.0019122760901587367,-0.0006613217030088497,-0.000894014062477776,0.0016597956281275915,0.0006927914718336916,-0.0005283750065656817,-0.00038913645303957905,0.0005571456453256665,-0.00033203490401074114,0.0001833264788085921,0.0002927700899320756,0.0004835181997553718,-4.255766244099814e-05,-0.0005970765874681715,-0.0002958482024348604,-9.377461800416988e-05,-0.0005089629610209946,0.0015111229171839015,0.0005698535939021945,0.0011038204323471342,6.439315478563854e-05,-0.00023607636390504154,0.0004471174155445962,0.0006374597843590555,0.0027944015304645444,0.0006535178999961659,-0.0007349517067149889,-0.0007409241613942692,0.000844760735640152,0.0002040299583274261,0.00027009467425435983,0.0008075612305129634,0.0003172434462006774,0.000889728566842444,-0.0005009239395806693,0.0013456388975648904
ZNF22,0.00018933734868981103,-0.0006492211118780914,-2.177857574125282e-05,7.34582978213049e-05,-3.737537908630225e-05,0.000626242898489848,-0.0008620162268813073,-0.000394873529709771,-0.0022408090475067696,0.00018805650854518703,-1.1939719793161144e-05,-0.0001015376916164388,0.00016840643906427624,-2.6110681316563292e-05,0.0003654154129120034,-0.0001792012202835938,0.0003474196392933062,0.0001979548220887346,0.00048462925277355115,0.0007781722737342982,-0.00038416370447029306,-0.0008089264987283652,0.00017184982813196523,0.0006005005863678503,-9.789782190594306e-05,-0.0009186797185835224,-4.76933834928478e-05,0.0015049000704184558,-0.00016489217140916782,0.0002656262745634323,-7.381899636630235e-05,-0.00015439260026536811,0.001022455056044133,-0.00022948120911774506,0.0012571141033483678,-0.00033920521193213154,-0.0001955373809335734,-0.0002678130486269761,-1.2511779274424044e-05,-0.002845277804415265,-0.00013633507725440336,0.00025821975709610626,0.0003432056372640427,0.0014717356192550494,0.0002535179819961067,-0.0004365358495492788,-0.00018670528677852325,-0.0017337371455464514,0.0005117517813432924,0.0009473216782932632,0.0016066253861722363,-0.0005182657574488155,0.0020904183439078277,0.000311627175654823,0.0006287363157498492,0.0017058571698941698,0.0001912057049816727,0.0002643771385116019,8.954613063709064e-05,-0.0004811600566259986,0.00039120651062992686,0.0,0.0003244843755245266,-0.0005662073545179492,-0.0001838313968096393,0.00030119998910762305,-0.00017355073239698344,0.001926110744466073,0.0001918319561794462,-0.0010830184582095279,0.0012680792788907348,0.0005038733137327178,0.0007379248316544639,-1.713556050854427e-05,0.001187382544065499,0.0003256505430175471,-5.420758508812065e-05,0.0002573513729571849,0.0010255581735989106,0.0001423646093071698,0.00019770831981429546,-0.0007848317014880425,0.00018050238118940426,0.00045816252783367273,0.0016825853662311274,0.0006094867246359529,0.0011888694773931736,-5.937920995612754e-05,0.0004815054003001149,-0.0001129224807511354,0.0003140893254891438,5.147931020629568e-05,0.00011692767389955998,0.00010630752034034328,-0.00031878367156776993,1.636072765356948e-05,0.00015180243757223697,0.00011581585744038375,0.0009792499926610395,0.00023487185907157928,0.0008083648962544573,-0.0003631435769330545,0.0008848469916553079
JMJD1C,0.00019424098423402258,0.0014730632818271091,-0.007963460002221995,-9.353380774212454e-05,-0.0002475760808463446,-0.0011127150011780332,-6.127155257128505e-05,-2.784023658823886e-06,-0.009201017405758044,0.0003424960981710648,0.0003521425148763774,2.2796012053507104e-06,0.0009511662826939651,0.00016100094502521152,0.0007988965813470687,-0.00014539590641192312,0.0020037788995595973,0.0010342482495768826,0.0020837429652603165,0.0001402911232264274,-0.0012376198413305206,-0.002472944153349957,0.0006500173800882154,0.00044076343152159536,0.0027209436938449368,-0.00047630498946160454,0.00036934333844152925,0.0036944938013806416,0.0007771653863906013,-0.0003364059688832665,0.00017885688274189138,-0.00023773293284771264,0.00036036573591029583,8.843656482976964e-05,0.004773923758122888,0.00026658490562735354,-0.0001686331741240508,0.000217617803703031,-0.002074887674856574,-0.011343838734657124,0.0002569786720106388,0.00011407964903431572,0.0003928498890374237,0.0028800990069729007,0.00028641433934454305,-0.00033886546271855134,-0.00024211015353187493,-0.009932730935513284,0.0008717996252910015,0.0009175661969676875,0.00025953656976695767,0.003450237796106728,0.001209568219061619,0.0018612336221732544,-0.00035564115582317193,0.00533739835645875,-0.000588703210395406,0.0015981936220582907,0.00010048327183026856,0.0010681255789006924,0.0010403290566971565,-0.00012181861580513267,0.0,0.0011349672458112069,-0.0014644378645120486,0.003852728599769252,0.0007335759395659983,0.002287697632230151,0.00023384434340109037,-0.001987692106188791,0.001669833087567423,-0.0004200403717236365,-0.0003262498579023733,-0.00015485948507922617,0.00040439017542823565,0.0006196818231921403,-0.0012343847260880018,-0.00021127333644810413,0.0007538508636095212,-0.00023815348970218723,-5.755283671924234e-05,-0.0023295192343506564,0.0005359441931085414,0.00038212719498830573,0.001748307223016623,0.0003691256097206355,0.0020873138509516437,-6.852529185316215e-05,0.003031842748212726,-9.041144980003619e-05,0.00016044187016483636,-0.00553719020086773,-0.0008789428221647735,0.0007355305569744532,-0.0005453315881911464,0.0011542377931343785,0.0004019126786867263,0.0003653609140747873,0.0024261883920129053,0.0006403838002529219,0.0012534607971614762,-0.0003656304244808138,0.0005915439877234426
